index,trial,block,image_left,image_right,old_image,new_image,button,subject_index,valid,idx_trial_subj,left_is_new,right_is_new,old_new_comb,category_left,category_right,time_left,time_right,longer_left,longer_right,avg_dur_left,avg_dur_right,longer_avg_dur_left,longer_avg_dur_right
7118,125,3,23,56,1,2,1,36,True,6111,False,True,3,humans,natural,0.7005887300252313,0.2994112699747687,True,False,185.11111111111111,237.33333333333334,False,True
7119,126,3,102,114,1,2,1,36,True,6160,False,True,3,humans,humans,0.17221297836938437,0.8277870216306157,False,True,207.0,180.9090909090909,True,False
7120,127,3,89,131,1,2,1,36,True,6209,False,True,3,urban,urban,0.5151237396883593,0.4848762603116407,True,False,160.57142857142858,211.6,False,True
7121,128,3,64,160,2,1,2,36,True,6258,True,False,1,urban,faces,0.5704633204633205,0.4295366795366795,True,False,197.0,178.0,True,False
7122,130,3,81,38,1,2,1,36,True,6356,False,True,3,urban,urban,0.4547038327526132,0.5452961672473867,False,True,174.0,208.66666666666666,False,True
7123,131,3,34,20,1,2,1,36,True,6405,False,True,3,urban,urban,0.5367383512544803,0.4632616487455197,True,False,199.66666666666666,206.8,False,True
7124,132,3,15,25,2,1,2,36,True,6454,True,False,1,humans,urban,0.5421686746987951,0.4578313253012048,True,False,180.0,212.8,False,True
7125,133,3,58,55,2,1,2,36,True,6503,True,False,1,humans,urban,0.20648464163822525,0.7935153583617748,False,True,161.33333333333334,186.0,False,True
7126,134,3,136,36,2,1,2,36,True,6552,True,False,1,urban,indoor,0.5496921723834652,0.45030782761653476,True,False,178.57142857142858,204.8,False,True
7127,135,3,140,86,2,1,2,36,True,6601,True,False,1,indoor,natural,0.6527531083481349,0.347246891651865,True,False,183.75,195.5,False,True
7128,136,3,91,26,1,2,1,36,True,6650,False,True,3,natural,urban,0.5390557939914163,0.4609442060085837,True,False,209.33333333333334,214.8,False,True
7129,137,3,143,112,2,1,2,36,True,6699,True,False,1,urban,natural,0.4279766860949209,0.5720233139050791,False,True,205.6,343.5,False,True
7130,138,3,200,127,2,1,2,36,True,6748,True,False,1,natural,faces,0.6107732406602954,0.38922675933970463,True,False,234.33333333333334,179.2,True,False
7131,139,3,191,137,2,1,2,36,True,6797,True,False,1,faces,natural,0.4286905754795663,0.5713094245204337,False,True,205.6,228.33333333333334,False,True
7132,140,3,76,126,1,2,1,36,True,6846,False,True,3,faces,natural,0.824750830564784,0.17524916943521596,True,False,198.6,211.0,False,True
7133,141,3,150,166,1,2,1,36,True,6895,False,True,3,faces,natural,0.6896265560165975,0.3103734439834025,True,False,207.75,249.33333333333334,False,True
7134,142,3,56,54,1,2,1,36,True,6944,False,True,3,natural,urban,0.2478031634446397,0.7521968365553603,False,True,188.0,214.0,False,True
7135,143,3,92,190,2,1,2,36,True,6993,True,False,1,urban,indoor,0.35185185185185186,0.6481481481481481,False,True,159.6,183.75,False,True
7136,144,3,174,78,1,2,1,36,True,7042,False,True,3,urban,natural,0.7506297229219143,0.24937027707808565,True,False,255.42857142857142,198.0,True,False
7137,145,3,181,12,2,1,2,36,True,7091,True,False,1,natural,urban,0.7225859247135843,0.2774140752864157,True,False,353.2,226.0,True,False
7138,146,3,119,65,1,2,1,36,True,7140,True,True,4,humans,natural,0.7134786117836965,0.28652138821630346,True,False,252.57142857142858,710.0,False,True
7139,147,3,19,9,2,1,2,36,True,7189,True,False,1,natural,humans,0.2635593220338983,0.7364406779661017,False,True,207.33333333333334,248.28571428571428,False,True
7140,148,3,149,111,2,1,2,36,True,7238,True,False,1,natural,faces,0.4380495603517186,0.5619504396482814,False,True,274.0,468.6666666666667,False,True
7141,149,3,186,191,2,1,2,36,True,7287,True,False,1,urban,faces,0.7527426160337553,0.24725738396624472,True,False,223.0,195.33333333333334,True,False
7142,150,3,26,84,1,2,1,36,True,7336,False,True,3,urban,humans,0.683377308707124,0.316622691292876,True,False,222.0,180.0,True,False
7143,151,3,129,95,2,1,2,36,True,7385,True,False,1,natural,faces,0.4045608108108108,0.5954391891891891,False,True,239.5,282.0,False,True
7144,152,3,20,83,1,2,1,36,True,7434,False,True,3,urban,humans,0.3140350877192982,0.6859649122807018,False,True,179.0,173.77777777777777,True,False
7145,153,3,144,75,1,2,1,36,True,7483,False,True,3,natural,faces,0.6309734513274337,0.36902654867256635,True,False,203.71428571428572,139.0,True,False
7146,154,3,27,122,1,2,1,36,True,7532,False,True,3,urban,humans,0.4342663273960984,0.5657336726039016,False,True,204.8,148.22222222222223,True,False
7147,155,3,181,16,1,2,1,36,True,7581,False,True,3,natural,noise,0.7366666666666667,0.2633333333333333,True,False,221.0,316.0,False,True
7148,156,3,17,172,1,2,2,36,True,7630,False,True,3,natural,urban,0.6225045372050817,0.37749546279491836,True,False,196.0,208.0,False,True
7149,157,3,187,151,2,1,2,36,True,7679,True,False,1,urban,indoor,0.7292768959435626,0.2707231040564374,True,False,183.77777777777777,153.5,True,False
7150,158,3,21,58,2,1,2,36,True,7728,True,False,1,urban,humans,0.2827763496143959,0.7172236503856041,False,True,220.0,186.0,True,False
7151,159,3,166,100,1,2,2,36,True,7777,False,True,3,natural,faces,0.663167104111986,0.336832895888014,True,False,189.5,256.6666666666667,False,True
7152,160,3,164,78,2,1,2,36,True,7826,True,False,1,natural,natural,0.3828470380194518,0.6171529619805481,False,True,173.2,199.42857142857142,False,True
7153,161,3,124,107,2,1,2,36,False,7875,True,False,1,faces,urban,0.8276947285601888,0.17230527143981117,True,False,210.4,146.0,True,False
7154,162,3,64,88,1,2,1,36,True,7924,False,True,3,urban,urban,0.34668989547038326,0.6533101045296167,False,True,265.3333333333333,187.5,True,False
7155,163,3,82,126,2,1,2,36,True,7973,True,False,1,urban,natural,0.7787456445993032,0.22125435540069685,True,False,198.66666666666666,169.33333333333334,True,False
7156,164,3,139,92,2,1,2,36,True,8022,True,False,1,humans,urban,0.4978165938864629,0.5021834061135371,False,True,162.85714285714286,164.28571428571428,False,True
7157,165,3,186,5,1,2,1,36,True,8071,False,True,3,urban,indoor,0.34705882352941175,0.6529411764705882,False,True,275.3333333333333,222.0,True,False
7158,166,3,52,57,2,1,2,36,True,8120,True,False,1,urban,humans,0.5094339622641509,0.49056603773584906,True,False,237.6,163.42857142857142,True,False
7159,167,3,54,153,1,2,1,36,True,8169,False,True,3,urban,urban,0.5293072824156305,0.4706927175843694,True,False,198.66666666666666,212.0,False,True
7160,168,3,129,4,1,2,1,36,True,8218,False,True,3,natural,indoor,0.47433774834437087,0.5256622516556292,False,True,286.5,317.5,False,True
7161,169,3,73,13,1,2,1,36,True,8267,False,True,3,humans,natural,0.5765258215962441,0.42347417840375584,True,False,175.42857142857142,180.4,False,True
7162,171,3,170,175,1,2,1,36,True,8365,False,True,3,urban,humans,0.36902654867256635,0.6309734513274337,False,True,208.5,178.25,True,False
7163,172,3,45,87,2,1,2,36,True,8414,True,False,1,urban,urban,0.4758679085520745,0.5241320914479255,False,True,187.33333333333334,309.5,False,True
7164,173,3,41,199,1,2,1,36,True,8463,False,True,3,indoor,natural,0.8330388692579506,0.16696113074204946,True,False,171.45454545454547,378.0,False,True
7165,174,3,149,53,1,2,1,36,True,8512,False,True,3,natural,humans,0.10173913043478261,0.8982608695652174,False,True,117.0,187.8181818181818,False,True
7166,175,3,8,14,2,1,1,36,True,8561,True,False,1,indoor,urban,0.5,0.5,False,False,160.0,224.0,False,True
7167,176,4,84,124,0,0,0,36,True,8610,False,False,2,humans,faces,0.6620087336244541,0.33799126637554583,True,False,189.5,193.5,False,True
7168,177,4,82,39,0,0,0,36,True,8659,False,False,2,urban,urban,0.40372670807453415,0.5962732919254659,False,True,227.5,134.4,True,False
7169,178,4,83,185,0,0,0,36,True,8708,False,False,2,humans,urban,0.6767764298093587,0.32322357019064124,True,False,195.25,186.5,True,False
7170,179,4,106,4,0,0,0,36,True,8757,False,False,2,natural,indoor,0.5067681895093062,0.49323181049069376,True,False,239.6,233.2,True,False
7171,180,4,164,50,0,0,0,36,True,8806,False,False,2,natural,natural,0.47096774193548385,0.5290322580645161,False,True,233.6,656.0,False,True
7172,181,4,19,199,0,0,0,36,True,8855,False,False,2,natural,natural,0.5706304868316041,0.42936951316839583,True,False,357.5,538.0,False,True
7173,182,4,45,60,0,0,0,36,True,8904,False,False,2,urban,urban,0.5081127241673783,0.4918872758326217,True,False,297.5,192.0,True,False
7174,183,4,7,139,0,0,0,36,True,8953,False,False,2,humans,humans,0.3347676419965577,0.6652323580034424,False,True,259.3333333333333,171.77777777777777,True,False
7175,184,4,128,143,0,0,0,36,True,9002,False,False,2,humans,urban,0.5506382978723404,0.4493617021276596,True,False,323.5,264.0,True,False
7176,185,4,88,70,0,0,0,36,True,9051,False,False,2,urban,natural,0.6159420289855072,0.38405797101449274,True,False,226.66666666666666,282.6666666666667,False,True
7177,186,4,200,114,0,0,0,36,True,9100,False,False,2,natural,humans,0.3004807692307692,0.6995192307692307,False,True,187.5,194.0,False,True
7178,187,4,122,131,0,0,0,36,True,9149,False,False,2,humans,urban,0.7560975609756098,0.24390243902439024,True,False,310.0,300.0,True,False
7179,188,4,138,15,0,0,0,36,True,9198,False,False,2,natural,humans,0.3044642857142857,0.6955357142857143,False,True,170.5,194.75,False,True
7180,189,4,61,153,0,0,0,36,True,9247,False,False,2,natural,urban,0.5375722543352601,0.4624277456647399,True,False,651.0,224.0,True,False
7181,190,4,175,13,0,0,0,36,True,9296,False,False,2,humans,natural,0.5560235888795282,0.44397641112047176,True,False,165.0,263.5,False,True
7182,191,4,53,100,0,0,0,36,True,9345,False,False,2,humans,faces,0.4724137931034483,0.5275862068965518,False,True,219.2,306.0,False,True
7183,192,4,172,195,0,0,0,36,True,9394,False,False,2,urban,natural,0.422365988909427,0.577634011090573,False,True,228.5,208.33333333333334,True,False
7184,193,4,75,5,0,0,0,36,True,9443,False,False,2,faces,indoor,0.6007905138339921,0.39920948616600793,True,False,217.14285714285714,1010.0,False,True
7185,194,4,32,16,0,0,0,36,True,9492,False,False,2,indoor,noise,0.6690391459074733,0.3309608540925267,True,False,250.66666666666666,372.0,False,True
7186,195,4,65,38,0,0,0,36,True,9541,False,False,2,natural,urban,0.3318304779080252,0.6681695220919748,False,True,245.33333333333334,185.25,True,False
7187,196,4,136,21,0,0,0,36,True,9590,False,False,2,urban,urban,0.6459074733096085,0.3540925266903915,True,False,242.0,265.3333333333333,False,True
7188,197,4,52,29,0,0,0,36,True,9639,False,True,3,urban,urban,0.5549692172383466,0.4450307827616535,True,False,210.33333333333334,202.4,True,False
7189,198,4,8,140,0,0,0,36,True,9688,False,False,2,indoor,indoor,0.5073394495412844,0.4926605504587156,True,False,184.33333333333334,179.0,True,False
7190,199,4,94,173,0,0,0,36,True,9737,False,False,2,faces,natural,0.49761146496815284,0.5023885350318471,False,True,312.5,420.6666666666667,False,True
7191,200,4,147,33,0,0,0,36,True,9786,False,False,2,indoor,urban,0.4219015280135823,0.5780984719864176,False,True,331.3333333333333,227.0,True,False
7192,1,1,58,23,0,0,0,37,True,36,True,True,4,humans,humans,0.18631178707224336,0.8136882129277566,False,True,196.0,285.3333333333333,False,True
7193,2,1,44,79,0,0,0,37,True,85,True,True,4,natural,humans,1.0,0.0,True,False,411.6,,False,False
7194,3,1,165,120,0,0,0,37,True,134,True,True,4,indoor,urban,0.0,1.0,False,True,,381.0,False,False
7195,4,1,152,32,0,0,0,37,True,183,True,True,4,urban,indoor,0.14370748299319727,0.8562925170068028,False,True,338.0,287.7142857142857,True,False
7196,5,1,28,63,0,0,0,37,True,232,True,True,4,natural,faces,0.7759170653907496,0.2240829346092504,True,False,324.3333333333333,281.0,True,False
7197,6,1,74,85,0,0,0,37,True,281,True,True,4,urban,natural,0.3751023751023751,0.6248976248976249,False,True,305.3333333333333,508.6666666666667,False,True
7198,7,1,45,189,0,0,0,37,True,330,True,True,4,urban,natural,0.0,1.0,False,True,,656.0,False,False
7199,8,1,112,39,0,0,0,37,True,379,True,True,4,natural,urban,0.31072961373390556,0.6892703862660944,False,True,362.0,200.75,True,False
7200,9,1,191,57,0,0,0,37,True,428,True,True,4,faces,humans,0.162839248434238,0.837160751565762,False,True,312.0,267.3333333333333,True,False
7201,10,1,109,159,0,0,0,37,True,477,True,True,4,faces,indoor,0.21479713603818615,0.7852028639618138,False,True,270.0,493.5,False,True
7202,11,1,122,5,0,0,0,37,True,526,True,True,4,humans,indoor,0.8443514644351464,0.15564853556485356,True,False,252.25,372.0,False,True
7203,12,1,3,59,0,0,0,37,True,575,True,True,4,urban,humans,0.3967741935483871,0.603225806451613,False,True,328.0,299.2,True,False
7204,13,1,161,40,0,0,0,37,True,624,True,True,4,urban,urban,0.3275290215588723,0.6724709784411277,False,True,395.0,231.71428571428572,True,False
7205,14,1,46,131,0,0,0,37,False,673,True,True,4,urban,urban,0.7684943429068756,0.23150565709312446,True,False,294.3333333333333,532.0,False,True
7206,15,1,182,66,0,0,0,37,True,722,True,True,4,urban,natural,0.0,1.0,False,True,,316.0,False,False
7207,16,1,64,176,0,0,0,37,True,771,True,True,4,urban,faces,0.8038430744595677,0.19615692554043235,True,False,502.0,163.33333333333334,True,False
7208,17,1,143,38,0,0,0,37,True,820,True,True,4,urban,urban,0.2945990180032733,0.7054009819967266,False,True,360.0,287.3333333333333,True,False
7209,18,1,160,21,0,0,0,37,True,869,True,True,4,faces,urban,0.11847555923777962,0.8815244407622204,False,True,286.0,304.0,False,True
7210,19,1,128,200,0,0,0,37,True,918,True,True,4,humans,natural,0.6139705882352942,0.3860294117647059,True,False,222.66666666666666,280.0,False,True
7211,20,1,183,149,0,0,0,37,False,967,True,True,4,humans,natural,0.7446443873179092,0.25535561268209084,True,False,289.6666666666667,298.0,False,True
7212,21,1,186,132,0,0,0,37,True,1016,True,True,4,urban,urban,0.8173076923076923,0.18269230769230768,True,False,408.0,228.0,True,False
7213,22,1,96,148,0,0,0,37,True,1065,True,True,4,natural,natural,0.2401343408900084,0.7598656591099916,False,True,286.0,301.6666666666667,False,True
7214,23,1,71,31,0,0,0,37,True,1114,True,True,4,urban,faces,0.8162926018287614,0.18370739817123857,True,False,280.57142857142856,221.0,True,False
7215,24,1,87,174,0,0,0,37,True,1163,True,True,4,urban,urban,0.5652892561983471,0.43471074380165287,True,False,342.0,263.0,True,False
7216,25,1,155,121,0,0,0,37,True,1212,True,True,4,urban,urban,0.23786407766990292,0.7621359223300971,False,True,294.0,269.14285714285717,True,False
7217,26,2,178,176,2,1,1,37,True,1261,True,False,1,urban,faces,0.5421184320266889,0.4578815679733111,True,False,433.3333333333333,366.0,True,False
7218,27,2,159,80,1,2,2,37,True,1310,False,True,3,indoor,natural,0.6448430493273543,0.35515695067264574,True,False,359.5,396.0,False,True
7219,28,2,164,183,2,1,1,37,True,1359,True,False,1,natural,humans,0.4653716216216216,0.5346283783783784,False,True,275.5,316.5,False,True
7220,29,2,152,88,1,2,2,37,True,1408,False,True,3,urban,urban,0.4634146341463415,0.5365853658536586,False,True,342.0,396.0,False,True
7221,30,2,30,58,2,1,1,37,False,1457,True,False,1,indoor,humans,0.6419853539462979,0.3580146460537022,True,False,263.0,293.3333333333333,False,True
7222,31,2,200,106,1,2,2,37,True,1506,False,True,3,natural,natural,0.39579967689822293,0.6042003231017771,False,True,245.0,374.0,False,True
7223,32,2,55,32,2,1,1,37,True,1555,True,False,1,urban,indoor,0.437914691943128,0.5620853080568721,False,True,308.0,197.66666666666666,True,False
7224,33,2,36,80,2,1,1,37,True,1604,True,False,1,indoor,natural,0.6996904024767802,0.30030959752321984,True,False,339.0,145.5,True,False
7225,34,2,190,186,2,1,1,37,True,1653,True,False,1,indoor,urban,0.4892018779342723,0.5107981220657277,False,True,260.5,272.0,False,True
7226,35,2,59,179,1,2,2,37,True,1702,False,True,3,humans,humans,0.2040990606319385,0.7959009393680615,False,True,239.0,233.0,True,False
7227,36,2,7,96,2,1,2,37,True,1751,True,False,1,humans,natural,0.6683291770573566,0.3316708229426434,True,False,321.6,266.0,True,False
7228,37,2,165,84,1,2,2,37,True,1800,False,True,3,indoor,humans,0.23793395427603725,0.7620660457239627,False,True,281.0,180.0,True,False
7229,38,2,33,44,2,1,1,37,True,1849,True,False,1,urban,natural,0.3993993993993994,0.6006006006006006,False,True,266.0,200.0,True,False
7230,39,2,111,143,2,1,1,37,True,1898,True,False,1,faces,urban,0.40774299835255357,0.5922570016474464,False,True,330.0,359.5,False,True
7231,40,2,68,122,2,1,1,37,True,1947,True,False,1,urban,humans,0.32742537313432835,0.6725746268656716,False,True,351.0,180.25,True,False
7232,41,2,55,9,1,2,2,37,True,1996,False,True,3,urban,humans,0.33363068688670827,0.6663693131132917,False,True,249.33333333333334,249.0,True,False
7233,42,2,190,158,1,2,2,37,False,2045,False,True,3,indoor,urban,0.590669014084507,0.40933098591549294,True,False,268.4,310.0,False,True
7234,43,2,47,161,2,1,1,37,True,2094,True,False,1,humans,urban,0.5429314830875975,0.4570685169124024,True,False,250.4,263.5,False,True
7235,44,2,39,98,1,2,2,37,True,2143,False,True,3,urban,natural,0.4812382739212008,0.5187617260787992,False,True,342.0,184.33333333333334,True,False
7236,45,2,121,4,1,2,2,37,True,2192,False,True,3,urban,indoor,0.6175478065241845,0.38245219347581555,True,False,274.5,170.0,True,False
7237,46,2,40,103,1,2,2,37,True,2241,False,True,3,urban,natural,0.3008130081300813,0.6991869918699187,False,True,222.0,221.14285714285714,True,False
7238,47,2,8,109,2,1,1,37,True,2290,True,False,1,indoor,faces,0.583739837398374,0.416260162601626,True,False,478.6666666666667,256.0,True,False
7239,48,2,170,174,2,1,1,37,False,2339,True,False,1,urban,urban,0.7801251956181534,0.21987480438184664,True,False,284.85714285714283,281.0,True,False
7240,49,2,135,28,2,1,1,37,True,2388,True,False,1,faces,natural,0.7883928571428571,0.21160714285714285,True,False,294.3333333333333,237.0,True,False
7241,50,2,95,98,2,1,1,37,True,2437,True,False,1,faces,natural,0.35130581297388375,0.6486941870261163,False,True,417.0,308.0,True,False
7242,51,2,13,7,2,1,1,37,True,2486,True,False,1,natural,humans,0.3388842631140716,0.6611157368859284,False,True,203.5,317.6,False,True
7243,52,2,155,81,1,2,2,37,False,2535,False,True,3,urban,urban,0.6045673076923077,0.3954326923076923,True,False,201.2,219.33333333333334,False,True
7244,53,2,178,101,1,2,2,37,True,2584,False,True,3,urban,indoor,0.255653883972468,0.744346116027532,False,True,260.0,302.8,False,True
7245,54,2,69,149,2,1,1,37,True,2633,True,False,1,urban,natural,0.8777533039647577,0.1222466960352423,True,False,227.71428571428572,111.0,True,False
7246,55,2,110,111,2,1,1,37,True,2682,True,False,1,faces,faces,0.48484848484848486,0.5151515151515151,False,True,373.3333333333333,297.5,True,False
7247,56,2,54,103,2,1,1,37,True,2731,True,False,1,urban,natural,0.5328596802841918,0.46714031971580816,True,False,300.0,263.0,True,False
7248,57,2,21,162,1,2,2,37,False,2780,False,True,3,urban,urban,0.32011331444759206,0.6798866855524079,False,True,339.0,288.0,True,False
7249,58,2,85,114,1,2,2,37,True,2829,False,True,3,natural,humans,0.10418375717801477,0.8958162428219852,False,True,254.0,273.0,False,True
7250,59,2,35,13,2,1,1,37,True,2878,True,False,1,humans,natural,0.6400336417157275,0.3599663582842725,True,False,253.66666666666666,214.0,True,False
7251,60,2,49,164,2,1,2,37,True,2927,True,False,1,urban,natural,0.6123778501628665,0.38762214983713356,True,False,250.66666666666666,317.3333333333333,False,True
7252,61,2,100,160,2,1,2,37,True,2976,True,False,1,faces,faces,0.46534653465346537,0.5346534653465347,False,True,376.0,324.0,True,False
7253,62,2,5,92,1,2,2,37,True,3025,False,True,3,indoor,urban,0.5827876520112254,0.41721234798877455,True,False,207.66666666666666,297.3333333333333,False,True
7254,63,2,146,38,2,1,1,37,True,3074,True,False,1,indoor,urban,0.5926517571884984,0.4073482428115016,True,False,371.0,255.0,True,False
7255,64,2,179,115,1,2,2,37,True,3123,False,True,3,humans,natural,0.609735269000854,0.39026473099914605,True,False,238.0,304.6666666666667,False,True
7256,65,2,120,50,1,2,2,37,True,3172,False,True,3,urban,natural,0.8018628281117697,0.19813717188823032,True,False,270.57142857142856,234.0,True,False
7257,66,2,139,84,2,1,1,37,True,3221,True,False,1,humans,humans,0.6726039016115352,0.3273960983884648,True,False,264.3333333333333,154.4,True,False
7258,67,2,10,64,2,1,1,37,True,3270,True,False,1,natural,urban,0.590289608177172,0.4097103918228279,True,False,462.0,240.5,True,False
7259,68,2,123,110,2,1,1,37,True,3319,True,False,1,humans,faces,0.5742904841402338,0.4257095158597663,True,False,275.2,255.0,True,False
7260,69,2,33,166,1,2,2,37,True,3368,False,True,3,urban,natural,0.352787456445993,0.6472125435540069,False,True,405.0,247.66666666666666,True,False
7261,70,2,22,46,2,1,1,37,True,3417,True,False,1,natural,urban,0.8260162601626017,0.17398373983739837,True,False,290.2857142857143,214.0,True,False
7262,71,2,119,47,2,1,1,37,True,3466,True,False,1,humans,humans,0.7120315581854043,0.2879684418145957,True,False,288.8,194.66666666666666,True,False
7263,72,2,198,54,2,1,2,37,False,3515,True,False,1,humans,urban,0.3470456245325355,0.6529543754674645,False,True,232.0,582.0,False,True
7264,73,2,69,65,1,2,2,37,True,3564,False,True,3,urban,natural,0.6226415094339622,0.37735849056603776,True,False,250.8,253.33333333333334,False,True
7265,74,2,79,195,1,2,2,37,False,3613,False,True,3,humans,natural,0.7101584342963654,0.2898415657036347,True,False,254.0,311.0,False,True
7266,75,2,19,87,2,1,1,37,True,3662,True,False,1,natural,urban,0.4717314487632509,0.5282685512367491,False,True,356.0,239.2,True,False
7267,76,2,192,36,2,1,1,37,True,3711,True,False,1,urban,indoor,0.8105175292153589,0.18948247078464106,True,False,323.6666666666667,227.0,True,False
7268,77,2,132,133,1,2,2,37,False,3760,False,True,3,urban,humans,0.5941176470588235,0.40588235294117647,True,False,282.8,322.0,False,True
7269,78,2,95,2,1,2,2,37,True,3809,False,True,3,faces,urban,0.06742556917688267,0.9325744308231173,False,True,154.0,355.0,False,True
7270,79,2,22,193,1,2,2,37,True,3858,False,True,3,natural,natural,0.12411971830985916,0.8758802816901409,False,True,282.0,284.2857142857143,False,True
7271,80,2,114,12,1,2,2,37,True,3907,False,True,3,humans,urban,0.8634894991922456,0.13651050080775445,True,False,267.25,169.0,True,False
7272,81,2,6,81,2,1,1,37,True,3956,True,False,1,urban,urban,0.5266222961730449,0.4733777038269551,True,False,422.0,284.5,True,False
7273,82,2,139,125,1,2,2,37,True,4005,False,True,3,humans,humans,0.40934730056406127,0.5906526994359388,False,True,338.6666666666667,244.33333333333334,True,False
7274,83,2,17,100,2,1,1,37,True,4054,True,False,1,natural,faces,0.6738941890719862,0.3261058109280139,True,False,259.0,188.0,True,False
7275,84,2,112,196,1,2,2,37,True,4103,False,True,3,natural,humans,0.38945578231292516,0.6105442176870748,False,True,229.0,239.33333333333334,False,True
7276,85,2,82,31,2,1,1,37,True,4152,True,False,1,urban,faces,0.6533898305084745,0.3466101694915254,True,False,308.4,204.5,True,False
7277,86,2,188,2,2,1,1,37,True,4201,True,False,1,humans,urban,0.6892703862660944,0.31072961373390556,True,False,229.42857142857142,241.33333333333334,False,True
7278,87,2,15,71,2,1,1,37,True,4250,True,False,1,humans,urban,0.4429530201342282,0.5570469798657718,False,True,264.0,265.6,False,True
7279,88,2,128,107,1,2,2,37,True,4299,False,True,3,humans,urban,0.5049916805324459,0.4950083194675541,True,False,242.8,396.6666666666667,False,True
7280,89,2,91,12,2,1,1,37,True,4348,True,False,1,natural,urban,0.40495137046861185,0.5950486295313882,False,True,305.3333333333333,192.28571428571428,True,False
7281,90,2,198,145,1,2,2,37,True,4397,False,True,3,humans,natural,0.6073500967117988,0.39264990328820115,True,False,179.42857142857142,270.6666666666667,False,True
7282,91,2,77,133,2,1,1,37,True,4446,True,False,1,natural,humans,0.24726661059714045,0.7527333894028595,False,True,294.0,358.0,False,True
7283,92,2,188,168,1,2,2,37,True,4495,False,True,3,humans,urban,0.3715736040609137,0.6284263959390863,False,True,183.0,206.33333333333334,False,True
7284,93,2,125,97,1,2,2,37,False,4544,False,True,3,humans,urban,0.6573991031390135,0.34260089686098655,True,False,209.42857142857142,191.0,True,False
7285,94,2,146,156,1,2,2,37,True,4593,False,True,3,indoor,urban,0.31092436974789917,0.6890756302521008,False,True,246.66666666666666,410.0,False,True
7286,95,2,102,162,2,1,1,37,True,4642,True,False,1,humans,urban,0.4524025385312783,0.5475974614687217,False,True,249.5,201.33333333333334,True,False
7287,96,2,185,74,2,1,1,37,True,4691,True,False,1,urban,urban,0.6984387838948234,0.30156121610517667,True,False,242.85714285714286,244.66666666666666,False,True
7288,97,2,195,99,1,2,2,37,True,4740,False,True,3,natural,indoor,0.2804182509505703,0.7195817490494296,False,True,196.66666666666666,302.8,False,True
7289,98,2,67,45,2,1,2,37,True,4789,True,False,1,faces,urban,0.3475298126064736,0.6524701873935264,False,True,272.0,306.4,False,True
7290,99,2,104,158,2,1,1,37,True,4838,True,False,1,indoor,urban,0.4401378122308355,0.5598621877691645,False,True,255.5,433.3333333333333,False,True
7291,100,2,135,167,1,2,2,37,True,4887,False,True,3,faces,noise,0.0985797827903091,0.9014202172096909,False,True,236.0,308.2857142857143,False,True
7292,101,3,53,8,2,1,2,37,True,4936,True,False,1,humans,indoor,0.8033755274261604,0.19662447257383966,True,False,238.0,233.0,True,False
7293,102,3,182,16,1,2,2,37,False,4985,False,True,3,urban,noise,0.6199324324324325,0.38006756756756754,True,False,293.6,300.0,False,True
7294,103,3,82,147,1,2,1,37,True,5034,False,True,3,urban,indoor,0.5916370106761566,0.4083629893238434,True,False,332.5,306.0,True,False
7295,104,3,42,77,2,1,2,37,True,5083,True,False,1,noise,natural,0.23336006415396954,0.7666399358460305,False,True,291.0,318.6666666666667,False,True
7296,105,3,191,181,1,2,1,37,True,5132,False,True,3,faces,natural,0.35862691960252935,0.6413730803974707,False,True,264.6666666666667,284.0,False,True
7297,106,3,180,166,2,1,2,37,True,5181,True,False,1,faces,natural,0.41452205882352944,0.5854779411764706,False,True,300.6666666666667,254.8,True,False
7298,107,3,9,73,1,2,1,37,True,5230,False,True,3,humans,humans,0.4500818330605565,0.5499181669394435,False,True,366.6666666666667,268.8,True,False
7299,108,3,169,68,2,1,2,37,True,5279,True,False,1,urban,urban,0.6865046102263203,0.3134953897736798,True,False,327.6,187.0,True,False
7300,109,3,20,193,2,1,2,37,False,5328,True,False,1,urban,natural,0.27601809954751133,0.7239819004524887,False,True,203.33333333333334,228.57142857142858,False,True
7301,110,3,43,115,2,1,1,37,True,5377,True,False,1,urban,natural,0.40086206896551724,0.5991379310344828,False,True,310.0,278.0,True,False
7302,111,3,67,105,1,2,1,37,True,5426,False,True,3,faces,humans,0.2017857142857143,0.7982142857142858,False,True,226.0,255.42857142857142,False,True
7303,112,3,11,6,2,1,2,37,True,5475,True,False,1,urban,urban,0.47508591065292094,0.5249140893470791,False,True,276.5,244.4,True,False
7304,113,3,50,150,1,2,2,37,True,5524,False,True,3,natural,faces,0.5146818923327896,0.48531810766721045,True,False,420.6666666666667,297.5,True,False
7305,114,3,140,30,2,1,2,37,True,5573,True,False,1,indoor,indoor,0.8181818181818182,0.18181818181818182,True,False,388.8,216.0,True,False
7306,115,3,92,171,1,2,1,37,True,5622,False,True,3,urban,humans,0.45768566493955093,0.542314335060449,False,True,353.3333333333333,209.33333333333334,True,False
7307,116,3,131,197,1,2,2,37,True,5671,False,True,3,urban,urban,0.1706896551724138,0.8293103448275863,False,True,198.0,240.5,False,True
7308,117,3,105,26,1,2,1,37,True,5720,False,True,3,humans,urban,0.4767932489451477,0.5232067510548524,False,True,282.5,206.66666666666666,True,False
7309,118,3,49,78,1,2,1,37,False,5769,False,True,3,urban,natural,0.7540983606557377,0.2459016393442623,True,False,386.4,630.0,False,True
