index,gbvs_left,gbvs_right,deepgaze_left,deepgaze_right,idx_trial_subj
5231,860767.3,843638.8,464592.23082364164,696535.5839533496,1693
5232,1280535.2,950979.1,801840.0897924509,492570.7503361823,1791
5233,1172212.4,836733.2,532550.0146502787,816971.8802832187,1840
5234,485237.72,1226901.9,496020.5076043165,480825.27714105265,1938
5235,1029179.4,1154842.1,1008582.6301287127,698746.9894783371,1987
5236,1399750.8,1103864.1,692354.3822761866,726963.9773923577,2036
5237,594424.9,1105491.0,261652.00965162396,928627.0377294004,2085
5238,1319458.0,1002836.1,318743.1531515152,618410.3720300292,2134
5239,1089487.9,835753.9,981217.2486240227,1064696.0921639428,2183
5240,566166.4,910924.1,226398.15012267663,728312.0677431371,2232
5241,722788.44,939460.44,495225.7201037342,331771.63766928733,2281
5242,1315149.1,1404622.6,861398.3469566349,841939.6857417648,2330
5243,477081.97,690315.2,830120.1023830338,801052.7152152781,2379
5244,605755.56,1095704.2,483022.9697550047,590363.3260800346,2428
5245,1055231.1,977657.7,328236.07367935026,1122352.22972509,2477
5246,713177.8,1125857.2,458995.0177161338,817260.8020466978,2526
5247,719350.8,1291170.8,437010.23173923604,1017061.1650090116,2575
5248,905008.5,1102758.8,809877.129462344,866097.1789770338,2624
5249,646920.94,975043.06,1269244.6209088308,841957.732736536,2673
5250,853093.2,472400.53,391720.09243725054,368974.82900962315,2722
5251,388178.38,647900.0,526948.6896730331,752551.2372713739,2771
5252,839552.9,1138780.1,398339.74255864957,707503.1756403617,2820
5253,925201.75,562034.3,641364.5669307763,456874.7190726533,2869
5254,704640.94,708970.3,500292.8650531679,821891.9657425729,2918
5255,707218.06,810532.8,511355.74233124166,629278.2558384477,2967
5256,599645.8,779357.6,426248.1225538715,440036.65397397114,3016
5257,701385.3,535372.2,606434.4886696798,199896.05167831454,3065
5258,1363722.0,1001488.5,819115.2762288575,735045.4654788645,3114
5259,626356.7,1145082.8,192822.59509724486,698187.7382079457,3163
5260,941309.4,1075251.2,750373.9271520539,871714.0568899459,3212
5261,545329.5,955634.44,376108.05037458014,697491.6341793227,3261
5262,749534.44,748848.5,695498.9146014502,583739.2768887931,3310
5263,328184.56,797485.25,491189.28394396143,697449.4707150939,3359
5264,1205848.1,1313898.9,882822.7949855642,417126.99142833747,3408
5265,552487.9,1228075.6,431656.0868299864,730662.6744605501,3457
5266,657855.94,960691.8,978219.6709213998,883915.6388873314,3506
5267,969985.8,1161473.2,623033.1247240634,1122379.3533750882,3555
5268,651082.25,1190169.9,308000.178898326,817368.5091141941,3604
5269,1316158.1,1220275.5,946558.2876050373,1009323.3477067976,3653
5270,908597.8,696876.7,387376.80658698536,656775.2212764468,3702
5271,1382374.8,1030036.4,745865.3288158681,722529.1815431411,3751
5272,882503.6,881628.9,506791.11580549396,813348.6315512373,3800
5273,1066267.0,1489200.8,695470.4021386612,1316490.0542638397,3849
5274,471865.94,1166751.5,456875.71081940265,715588.3590781495,3898
5275,867030.4,960768.3,560609.9681257629,810629.3563385165,3947
5276,1016640.5,786912.5,489754.16329507064,431557.62022591266,3996
5277,1195425.5,604568.3,1025619.8554817761,395174.37296520616,4094
5278,643248.9,431760.9,971571.5162944535,719964.7747026852,4143
5279,941369.75,1042173.2,784873.2519849672,813475.9478191184,4241
5280,724838.0,522333.47,847938.9720830873,740333.5853764726,4290
5281,790604.7,807648.7,606466.9609977164,493656.6050734082,4339
5282,1226603.9,1418269.5,566041.5807003283,591469.7522717091,4388
5283,991799.4,1138060.1,902894.2837863298,864451.9232584594,4437
5284,684030.75,710943.5,412615.03044147877,515147.91331362934,4486
5285,894056.0,1264256.8,301587.12198066723,996858.249145356,4535
5286,1086081.4,116919.65,785837.2674518771,43831.40085162662,4584
5287,860442.9,1088888.2,767202.7973810654,962032.9121336311,4633
5288,786770.25,993726.5,551807.0355767405,671558.3106657909,4682
5289,710934.6,855350.25,528231.5568831015,388656.6800284796,4731
5290,826927.25,941513.75,658596.7339655128,591864.8629926961,4780
5291,1312440.8,1161548.2,560447.1351977466,544928.6824285928,4829
5292,1003672.1,794182.2,801761.49922662,1321671.550855684,4878
5293,946844.8,683410.06,641944.8559349615,250554.78077417985,4927
5294,1092021.1,895187.94,831808.1135426493,886781.2573786878,4976
5295,1029606.9,1163938.2,790076.3592974154,508732.3102781912,5025
5296,1263301.1,801719.2,789536.5105945418,653078.5696407481,5074
5297,561756.6,1047615.7,414340.98063200794,554036.8535487637,5123
5298,1002023.1,603119.75,1019381.5202959646,673179.231285839,5172
5299,1159677.2,119234.18,794104.4211329799,44884.01405198451,5221
5300,1230929.0,1162949.8,863310.8970751218,466464.2710775755,5270
5301,1245259.6,809576.9,692359.6339729106,384904.1388660506,5319
5302,1430629.0,732029.75,842808.1068763332,521253.47580048244,5368
5303,843961.8,1227335.8,663400.1709279002,1241840.4110906792,5466
5304,952790.56,631936.56,790210.9221086433,562964.2344072693,5515
5305,684463.44,1073561.1,199969.88992570277,624615.644914151,5564
5306,956086.5,511102.5,597202.6300802259,504694.7719981574,5613
5307,706453.3,1105597.8,689853.0697195438,1064601.5982460675,5662
5308,1048365.44,659641.7,678225.9850483865,719677.1554012372,5711
5309,1011793.7,811242.7,1273641.2049504726,852123.6638713719,5760
5310,1129189.4,890310.3,346071.89248409943,490385.74785206653,5809
5311,1192361.2,1331531.1,1124453.7374619865,946780.9954321163,5907
5312,811285.6,1254840.0,454295.31632975145,899993.8278239261,5956
5313,767664.0,591769.7,997373.9790078046,375382.41502486356,6005
5314,1461919.1,1077625.8,737314.9043557217,658054.5571304797,6054
5315,117923.195,1196553.8,34229.57606937305,864500.6945652675,6103
5316,1195234.5,1134286.5,655395.1266618236,716650.9021838201,6152
5317,673916.8,448160.53,851161.0764420106,653841.4954476717,6201
5318,1247089.6,1369132.9,963995.5257430684,342269.2977669789,6250
5319,917414.4,680009.4,876116.7311706574,547949.2691899347,6299
5320,1013653.2,402348.2,598888.5406532541,459326.8380659249,6397
5321,950620.1,498353.66,826216.8280042873,292925.7604100109,6495
5322,922929.6,615229.25,416855.20093196165,434454.2283498645,6544
5323,974961.9,1078344.0,534943.0675554774,489423.73239024676,6593
5324,1208377.9,1194072.8,1332919.293137974,1147682.5265563577,6642
5325,1169582.6,983931.25,683863.28889663,860816.6988524563,6691
5326,117936.12,988725.6,46150.31821663881,718638.1780980004,6740
5327,1220099.2,855492.56,823357.2869793848,383118.3919850313,6789
5328,1301283.0,1005620.0,675640.8090387306,643725.1344018567,6838
5329,703183.6,751231.2,282549.835665333,511836.3542219405,6887
5330,564450.44,649247.5,738084.8426583534,815140.8041877304,6936
5331,1179058.9,823734.5,536208.4604555239,540144.4779815193,6985
5332,1195556.5,932329.4,834197.1827644237,1021293.1401889583,7034
5333,507251.0,777979.8,858373.4822070096,1241346.595737517,7083
5334,1004001.75,1023057.9,862828.411942513,821643.2169736187,7132
5335,1607504.6,1189331.1,883026.0912903933,847763.0826797712,7230
5336,1108498.1,1271211.0,659782.2969212625,398977.7804275666,7279
5337,1299161.6,377156.8,800413.2950291123,221652.06672590846,7328
5338,1217765.0,1044628.25,632231.0102422344,1040010.6316049504,7377
5339,1280910.6,520408.53,876042.7600568666,467168.6394512253,7426
5340,1010398.8,1176090.0,743234.1443415681,1194847.9748339253,7475
5341,748973.25,993047.3,501521.39558494376,422532.1827516338,7524
5342,1267312.0,1285412.4,488059.79059061146,946669.6381099412,7573
5343,855543.8,751620.56,681939.6971956658,701066.7228405041,7622
5344,991917.56,930796.0,742544.8851351609,900408.1550041008,7671
5345,837824.9,580209.8,720719.2630234192,685046.7785041259,7769
5346,949627.44,1203324.6,370713.90791579866,713756.7932242798,7818
5347,1072747.9,1473849.0,1171746.1486391781,442258.4777548512,7867
5348,685886.94,529280.3,709639.6188065102,660992.0640201536,7916
5349,918496.6,1172010.0,738023.1025038948,401949.63212775276,7965
5350,789149.6,1114413.9,703483.0853682691,1037707.4872939595,8014
5351,939444.56,1432830.9,422358.88264053164,798217.6685368094,8063
5352,1147512.0,1209671.2,696955.9751946727,643965.6120911322,8112
5353,709247.8,1023830.2,684645.8992006147,723645.9297341192,8161
5354,1189350.1,972067.06,809348.21606319,525861.4019501423,8210
5355,1003441.8,877724.94,708438.6565504844,679449.8132417556,8259
5356,1517788.6,1093996.0,966004.302216517,811451.3311776891,8308
5357,1224309.6,845498.4,731940.6498490747,1094989.7748159366,8357
5358,864739.8,1441299.8,438262.64558363886,746930.2632100121,8406
5359,1365421.2,166769.9,942813.682106296,41009.34813422099,8455
5360,656254.94,865311.0,642786.6610357767,486020.7916847021,8504
5361,937312.6,812940.56,926892.070129168,1041399.7760170581,8553
5362,1302090.0,957190.56,766154.5493393351,600663.7479122661,8602
5363,660770.44,1158842.1,518679.69742100744,882906.0415623178,8651
5364,1056018.0,1096104.5,598654.3019446591,644800.2598151949,8700
5365,1269123.0,1398747.9,608695.6839602413,499772.43765047024,8749
5366,940322.5,660585.56,693169.8676208658,716203.1737253133,8798
5367,747275.1,936058.1,744763.8963399192,554025.8863680833,8847
5368,612284.56,633917.6,403322.5688315596,285231.25346159487,8896
5369,954771.2,1072656.6,713406.1635521301,882211.6450997603,8945
5370,1434954.8,1134437.4,775051.4778052415,643838.6162357283,8994
5371,989455.94,1017797.6,701661.3389742429,536308.8774786652,9043
5372,1706865.8,1012030.44,936545.6657382871,968857.7496555634,9092
5373,858685.75,877966.1,859319.7100523805,427043.3951462257,9141
5374,738428.56,1027135.4,523039.77177972154,968863.4739428621,9239
5375,1276094.9,1369110.1,379341.93750560825,463394.5322502292,9288
5376,690185.75,991212.75,881551.9198221257,800778.9379178939,9337
5377,1131835.9,1125336.9,664012.5175890852,555655.9594861347,9386
5378,744425.0,311002.47,612075.7976085015,392930.39378986467,9435
5379,1163873.0,1069855.0,438793.2175490272,746629.7476215808,9484
5380,953726.25,1504514.8,382432.38318020717,1600984.235105599,9582
5381,935797.9,1094854.4,772679.2439057699,584951.0750348232,9631
5382,1024736.4,1017079.44,429863.7493680194,428274.984779799,9680
5383,1245811.4,141228.75,725142.2680230222,47245.18692026231,9729
5384,959311.06,1428039.2,705340.6819748114,952576.4392502545,9778
5385,773209.8,965174.1,617275.3437066214,411459.5994789807,28
5386,841036.75,555080.8,434320.85321063973,592770.3248375875,77
5387,1325508.9,1131993.8,587240.1873387151,619474.6973061366,126
5388,1077808.6,1375785.5,848150.024134297,575718.8602401663,175
5389,865263.9,613299.7,736248.8285528286,496354.520339738,224
5390,1049883.1,1246257.2,492589.55879080674,977151.1281136211,273
5391,568293.75,777293.7,352755.9468951923,486637.32422640454,322
5392,965848.56,1040862.06,739728.6513715325,653058.349123554,371
5393,1276549.1,124066.195,1075943.307506686,38054.46478214719,420
5394,1397646.4,900535.6,909414.1064905062,856012.3494522073,469
5395,1235138.5,927954.1,654059.3731486917,661163.8741270511,518
5396,1271675.9,1238019.0,874068.1865076227,1226275.5359485936,567
5397,1166320.6,779603.2,791714.8945512943,497421.0421203243,616
5398,1330302.2,134198.38,512935.59842854267,36336.97519268591,665
5399,1160854.2,937323.25,883845.1445155126,409785.2942277532,714
5400,1243018.2,757164.3,821098.5188678092,689035.4968248949,763
5401,1122253.8,1040029.06,742245.7470633027,678810.8798166073,812
5402,1135644.6,980675.75,876050.4531498104,303665.0765908084,861
5403,704335.4,763478.06,683650.274472169,699332.3119001914,910
5404,1045005.6,1212983.9,861231.4471149142,552382.4267504428,959
5405,1266057.4,727148.8,706383.2065669259,489681.31433493097,1008
5406,737211.9,473618.53,855113.3859878741,515901.3489787678,1057
5407,1071058.4,1083106.1,1164020.1617787904,623011.5344824134,1106
5408,748957.3,1106068.8,302045.4883174771,1010695.6279182066,1155
5409,1041833.56,913999.4,997144.6086205841,758510.4879495937,1204
5410,1442694.0,878150.0,414267.8926262508,790712.6376205534,1253
5411,520872.38,597622.6,754860.1584589673,700915.8785730186,1351
5412,1045968.06,980191.4,1305647.0173820395,543298.0210324161,1449
5413,1069571.1,948238.9,894431.2834328961,966958.5019227148,1498
5414,817575.44,856885.75,548344.168071807,719612.8808610984,1547
5415,727746.1,1129321.5,474670.48323343525,813899.4513107974,1596
5416,1423068.5,641943.1,909182.785027577,407573.46893730183,1645
5417,126591.67,1207203.6,36811.81705770817,1495245.8141312075,1694
5418,1208731.4,1042340.3,859239.345201104,507378.30309419974,1743
5419,656784.6,268059.84,855200.7514320884,258507.7867961581,1841
5420,385113.75,682298.6,561820.649725613,515060.55541978363,1890
5421,356795.3,722975.75,432485.2331861033,393897.5225087804,1939
5422,941126.6,1087566.6,729511.7559663247,866663.9121842437,2037
5423,936954.3,1179893.0,444685.3261331256,816352.5804571054,2086
5424,1060272.6,709951.9,952685.2427876843,671183.9497391589,2135
5425,553931.94,1310772.8,365010.8285844361,756461.0878293425,2184
5426,1123302.5,1469014.9,482101.0689420377,1356795.976090879,2233
5427,729645.25,1008184.25,560176.4865357927,387278.2007283989,2282
5428,940824.56,1408293.8,617231.9007660357,727770.7231127109,2331
5429,1301937.5,1062228.6,1075819.2093549918,756274.5216352734,2380
5430,1321588.8,843793.3,789619.4967405102,375667.06509176764,2429
5431,920052.2,1456603.9,458015.6356148709,1216840.6930586,2478
5432,720629.2,394894.8,862352.6857405666,494528.6970203795,2527
5433,499483.44,689964.7,459204.6533185624,430707.6284086319,2576
5434,1041349.6,1311594.1,848137.3975119618,756094.8004580496,2625
5435,1250604.0,1053162.1,748547.7279413693,678785.397601378,2674
5436,936468.75,631720.8,664128.6209846849,676346.351779819,2723
5437,782499.94,1407270.1,480483.89729982207,575531.2507935995,2772
5438,1148672.9,681732.56,552008.2557478005,462363.36542285775,2821
5439,733070.8,751593.2,1300929.2118640314,990861.667487737,2870
5440,429664.1,842521.3,526642.258136438,459558.1967776556,2919
5441,1117009.5,762016.06,592709.5162337554,496508.8660733704,3017
5442,599050.6,623484.1,409859.3945082085,549151.2810408322,3066
5443,614268.8,1069957.1,521082.3068612743,842423.4088444028,3115
5444,945578.0,1222778.4,628039.9714989035,799629.976157409,3164
5445,1073135.1,577210.94,552521.4425959215,203822.66831300294,3213
5446,864090.2,487466.03,537591.7589978214,446900.2130043573,3262
5447,654484.06,473715.2,677182.8943353421,708610.351979996,3360
5448,963816.75,1403512.6,500053.9057421358,902694.4352306842,3409
5449,529292.75,1007689.2,494539.2259280813,649699.175019867,3458
5450,1190459.9,1093104.2,806407.8237950609,764564.9386392984,3507
5451,1367500.2,990769.2,946589.0413551633,774915.1972748144,3556
5452,1179545.2,913782.25,689002.0179535813,809862.2472909744,3605
5453,1554539.9,1364630.4,654724.8288634141,600273.8632864278,3654
5454,1005595.3,840607.7,797011.7955993983,844381.9322484978,3703
5455,1147082.2,790386.56,807090.5722494094,383027.08183624625,3752
5456,461676.56,874748.56,482243.14582988626,778331.5359640871,3801
5457,819456.7,1156179.5,496049.02064380766,813960.0823225158,3850
5458,893101.75,934731.7,546543.7982294828,948995.2054002278,3899
5459,601551.1,1149348.8,377067.4056231014,928700.1521586516,3948
5460,907638.7,595463.94,692547.8717801736,429850.6292621896,3997
5461,1202282.0,1219703.0,955493.0167169411,324310.24103048944,4046
5462,1292572.4,747893.2,745865.5895933636,194866.13397259713,4095
5463,884741.25,1528185.9,843907.8455811084,968031.7642297056,4144
5464,679257.75,964502.2,495532.99623461673,566177.2951670286,4193
5465,1052641.4,755899.5,576107.6318562416,427981.18398852745,4242
5466,671031.44,961560.3,463459.0767106916,886313.4208822264,4291
5467,949177.44,1064672.4,915444.2444160808,707614.7678454767,4340
5468,802758.1,1049832.0,523361.0865926429,801699.2546034128,4389
5469,759173.06,1167469.0,458671.9227237347,899432.2926239839,4438
5470,981748.56,639609.94,911019.6039756156,837473.729629541,4487
5471,741730.1,902493.9,889975.6784118813,624688.6193277908,4536
5472,979274.0,766300.5,594518.92845604,551600.3143126036,4585
5473,1138787.1,1191763.1,648681.4343879857,944846.4888679438,4634
5474,568894.25,847095.3,614240.4066274661,893139.5503024495,4683
5475,890623.94,627837.44,743902.9055355508,591596.5230152278,4732
5476,54142.516,591127.25,47904.482810275775,793563.8069818254,4781
5477,518313.88,869065.9,342902.43993824837,1121544.952847714,4830
5478,1064453.9,1074625.5,1150501.5877114136,676224.3237363043,4879
5479,1343106.8,521915.84,1044236.7285623628,486867.7095531097,4928
5480,768359.9,624076.1,447858.56828303647,426960.1909889804,4977
5481,802622.1,851514.56,1064538.6815491556,986049.3597386826,5026
5482,1109916.0,1160075.8,662180.009253316,513419.9255396244,5075
5483,956723.56,1184021.1,650195.8678346701,713305.917414361,5124
5484,1276327.1,676336.8,834352.286664963,902013.9526448585,5173
5485,855018.1,910203.8,767187.5735004309,628938.650894229,5222
5486,1205680.9,1401447.6,708043.003091171,766823.4227183168,5271
5487,1219128.5,1221427.1,800193.350794484,683878.7041497481,5320
5488,1053183.5,864462.3,1185958.9130587473,874287.802811311,5369
5489,726858.06,418532.1,697777.2758592342,446525.1802114253,5467
5490,1090484.1,1189876.0,652206.6750446007,708486.0957790114,5516
5491,1292517.8,1163270.6,819405.7187916685,622763.563523626,5565
5492,1151521.4,958320.0,404300.8753282513,506024.0871416393,5614
5493,400305.88,653562.3,509654.35191653273,742560.3116382634,5663
5494,1087944.6,1050883.6,737508.3582627516,536602.9919272433,5712
5495,1210613.1,1229237.6,457821.907121508,1066259.3083576984,5761
5496,544316.1,1156496.8,691878.3944888806,1035845.7318647242,5810
5497,1431118.8,967354.0,543005.4818963631,383188.2942206517,5859
5498,1343260.8,1030285.4,655368.8014996634,672501.618664335,5908
5499,664154.2,1154542.2,327837.189068187,1010739.4240721796,5957
5500,916326.1,544956.56,738114.8609695735,425517.19736406056,6006
5501,852792.7,1520775.4,464818.405301144,977211.1775368826,6055
5502,582773.94,1020971.06,315246.0440542521,674429.4974137963,6104
5503,995436.56,950181.25,624877.3502243609,442766.4083817752,6153
5504,1001218.3,929694.56,799242.4562255181,1122504.7718546249,6202
5505,1201361.0,880359.7,986467.5595197193,496106.8251868572,6251
5506,760083.3,604572.06,847767.7069058791,535176.215374939,6300
5507,1028971.6,1134134.4,251159.48777370952,528195.810290075,6349
5508,1022411.94,1032110.6,439177.9617322829,539936.7421232809,6398
5509,1429076.8,1521012.8,1126647.5386675254,730892.3885747124,6447
5510,1008341.4,1202001.2,754557.0560779474,829207.0689275786,6496
5511,700531.75,1096333.5,433168.38086706994,554028.6281490944,6545
5512,876409.8,989923.5,635068.9355881842,607523.5322504974,6594
5513,968713.25,816687.94,698027.978553909,756370.53859117,6643
5514,1016732.5,711438.2,659065.9088213206,684941.4595367005,6692
5515,1027084.94,1002183.5,647229.8423479247,514308.64567876986,6741
5516,943908.56,759388.7,769169.8407519633,584563.7174649767,6790
5517,1320487.5,703540.44,819407.3953194934,591843.7496356976,6839
5518,1131228.0,1386223.6,576068.085269279,733363.1411032333,6888
5519,1115200.4,653426.2,373601.6609295925,531127.6343016825,6937
5520,1340348.9,937889.2,1040831.6084391216,495440.52967979736,6986
5521,1294503.8,1360508.2,1150696.947469472,1043195.9352482541,7035
5522,1022969.5,879069.5,416756.9112717101,1029944.1729894236,7084
5523,958001.1,1202322.9,192335.3355288005,762430.9826303223,7133
5524,770566.0,984082.94,582908.4773013821,651415.9212916467,7182
5525,995148.2,993118.06,834462.7242194924,656277.072538246,7231
5526,1102894.4,1020220.75,529586.8476101581,856487.3093250778,7280
5527,1354474.8,574709.44,699054.3404446442,495648.27313878946,7329
5528,1079876.4,1137221.8,785278.9933097602,753112.6745935193,7378
5529,630603.25,781121.0,588311.319404944,784609.7136849487,7427
5530,1068388.1,901513.3,938198.54389132,703834.1982723122,7476
5531,828773.7,1191487.6,483226.3539607699,759931.4459491206,7525
5532,1130473.6,968760.9,769025.7226119128,701179.868235823,7574
5533,1235028.6,612485.75,536345.3778572148,581242.738270586,7623
5534,639383.6,1253343.2,416678.82420701755,974118.3758285996,7672
5535,857737.44,934808.6,422722.4134580184,305096.11040835484,7721
5536,1053745.8,1288556.0,633909.4817373698,1351716.111643383,7770
5537,1150652.9,570450.75,805572.1238981168,263786.74576136575,7819
5538,731164.3,1197982.2,578068.3474525894,686809.5515878123,7868
5539,1347004.8,1001229.44,638830.6412884531,428119.7575545207,7917
5540,993976.7,1102617.2,529330.9869348407,654403.609394103,7966
5541,94114.6,1169337.1,36080.51384875092,551011.2519411342,8015
5542,737738.9,1025521.7,721792.6666828234,727730.8477157573,8064
5543,898525.6,675967.75,580387.5116749418,240598.76175820196,8113
5544,1173837.4,1390728.1,1004898.0740341257,823598.1152522262,8162
5545,861446.6,1249766.1,362306.6206383613,1055012.32103486,8211
5546,909513.5,948721.2,339970.4207238123,455461.92606285884,8260
5547,829627.94,641769.75,906156.8286979357,618292.9502767696,8309
5548,1524257.0,1039162.25,863270.7195776422,989969.6171912365,8358
5549,677922.3,558992.4,695274.4530099372,203463.61667863696,8407
5550,720777.25,429013.97,847949.0664584491,483465.53168809984,8456
5551,959625.44,701525.44,617972.9807635363,821967.2037633159,8505
5552,1361221.9,367064.03,565061.141208104,258380.92585693562,8554
5553,959583.6,732219.5,750348.3037169391,835902.7139200474,8603
5554,1271835.5,1041226.75,963962.0547822295,666741.8053568448,8652
5555,742048.9,1053309.1,719361.0493124507,1351846.7284905412,8701
5556,1121283.4,1064288.6,659568.6855720099,332915.7871215141,8750
5557,1418213.6,1235629.5,1182169.6422541232,1256506.5706492122,8799
5558,683289.3,1091752.2,368480.02901328454,873798.2553944018,8848
5559,1090472.5,1548521.1,646519.9531526669,956244.6177443293,8897
5560,1030407.44,1053009.5,797061.3634020732,822674.1759363587,8946
5561,544238.75,749468.4,606652.9588540858,607368.4281295348,8995
5562,873628.5,960820.4,410726.38096777874,989831.5042367369,9044
5563,622615.5,1186713.0,355411.7652485611,698129.2816254606,9093
5564,833514.44,684555.2,695157.462737451,621547.0469787387,9142
5565,974320.7,120730.48,457340.67182230164,51414.12845285455,9191
5566,906839.0,518499.6,392212.6838562218,177907.77944082697,9240
5567,1225471.2,710254.75,480378.71547604044,260799.27036348154,9289
5568,390293.44,594811.4,544940.6263032292,784487.0008987795,9338
5569,869236.3,777701.6,820310.2849303389,918520.8114285854,9387
5570,595432.5,776736.8,309146.4667351313,735503.0614714588,9436
5571,734183.25,674494.94,490847.12248988333,841352.222715432,9485
5572,844125.94,964904.1,670316.8077184499,339801.65204014006,9534
5573,1221552.2,579354.2,414107.8739360539,458524.4799472447,9583
5574,950067.0,748118.9,648266.2599306087,583661.5031755537,9632
5575,1273375.4,803581.3,689628.237228076,703738.7407181965,9681
5576,879742.06,1101786.4,631529.3782117381,654544.900934611,9730
5577,759165.5,1423553.2,282457.59885593853,715281.7063781826,9779
5578,783138.9,781155.94,524271.3886651411,591538.4881975427,29
5579,892563.94,1154146.9,1242461.945019453,883525.7167957805,78
5580,934307.06,905671.9,908985.601530712,852817.6162139513,127
5581,943574.25,1212134.9,1000172.5050146955,551246.838840891,176
5582,626666.56,543650.9,191281.70086434647,383384.10275020264,225
5583,980802.6,1061133.4,791699.0106761788,751042.3640757954,274
5584,1235655.4,1046905.44,1155893.1275564039,465980.2665939593,323
5585,833743.94,951203.0,676835.6705828033,912134.7760265984,372
5586,1032077.94,956313.3,970290.2920726726,473084.61779151077,421
5587,1334797.5,1265136.2,1339432.1406784246,373806.9494557379,470
5588,990421.94,1257633.4,662022.333187169,582434.7809977646,519
5589,982505.25,820242.8,1040150.4122617297,728195.6277917793,568
5590,1293459.1,879214.94,745771.0763642571,580957.342789822,617
5591,932198.56,827557.2,848548.3304864451,663153.4633688091,666
5592,731711.1,720534.94,673355.3969240496,403078.4417023948,715
5593,1205714.1,502257.16,414237.48852123675,458628.92843135976,764
5594,767989.3,1288324.0,966938.8645009783,596637.4409382982,813
5595,814799.8,1057565.2,683520.8735478378,698255.625044379,862
5596,1024939.06,1215480.5,652221.4270868798,952391.1717919563,911
5597,791876.9,955216.1,662772.4900038515,607548.6256936403,960
5598,1273375.4,803581.3,689628.237228076,703738.7407181965,1009
5599,1315216.2,1504440.1,559808.5092525879,1179160.860125821,1058
5600,1051186.9,815081.44,339993.1142779238,625627.7347984404,1107
5601,898657.6,1095277.0,829998.2212438313,1179810.118126469,1156
5602,1222890.2,1259685.6,861892.1139112723,708093.6652493093,1205
5603,559078.2,730536.06,588602.3667723282,767046.4865266695,1254
5604,1030600.9,523606.2,683756.6502666083,439423.35234443075,1303
5605,1352336.1,1146278.1,644009.6155337525,1010561.837909268,1352
5606,1054233.5,1476708.9,481853.879685805,886281.1803939047,1401
5607,682682.1,591768.8,365927.4370486132,467156.5371659004,1450
5608,884741.25,1528185.9,843907.8680787081,968031.7823925387,1499
5609,1044943.94,615502.5,598393.0882456007,351487.85062314506,1548
5610,678428.75,794451.0,527860.7427431234,727659.8110327111,1597
5611,635704.06,936826.0,553755.871073696,969251.3375883364,1646
5612,878543.56,1314357.5,629808.6039118413,766739.8913473935,1695
5613,665357.0,1158905.4,476752.74406928936,536834.552587697,1744
5614,850423.56,646099.1,1085823.6621807416,1351789.6960257508,1793
5615,1244237.4,1275517.1,531694.3206559863,974129.1762423773,1842
5616,1032986.56,702827.75,1017854.6769163663,946115.3065714044,1891
5617,832795.1,1096120.8,931615.168240175,467540.717755211,1940
5618,1101759.8,837958.9,596958.4758375364,600435.6019146828,2038
5619,869329.9,486039.16,765228.957480579,382751.3416765121,2087
5620,1093539.6,1120679.8,689052.4729495087,618239.5149683543,2136
5621,1034802.94,704857.7,802779.1568520331,761940.7222346505,2185
5622,995148.2,993118.06,834462.7042597153,656277.0509424215,2234
5623,829727.9,836329.8,631680.2420795776,351534.8066263391,2283
5624,790706.25,972693.6,659706.3244959728,629441.310234116,2332
5625,966511.0,973170.56,1066543.5846343809,865835.016588787,2381
5626,1259700.1,1190370.4,782975.1090766251,618411.429570978,2430
5627,1033286.2,715175.9,766624.1157941314,387347.5802767168,2479
5628,1082093.6,914221.3,529570.6113388938,447474.54901456716,2528
5629,1196167.2,1313106.6,523273.6601606883,780928.1560321384,2577
5630,1091942.1,696118.1,767686.6536348343,496987.69107260526,2626
5631,944708.8,1133017.5,559772.0295377489,618921.0430450004,2675
5632,885968.56,1199685.6,874073.8635508259,422508.516783455,2724
5633,1227182.2,538278.06,789622.2020080853,459914.89485106664,2773
5634,1129578.9,890413.4,963983.4303080243,490862.92411327665,2822
5635,1238002.4,660599.8,812590.4292332561,645400.3565813551,2871
5636,1031532.6,1188746.8,832955.0560950587,1064653.7732676216,2920
5637,1173219.4,889398.0,613349.1111049147,1122301.8613918077,2969
5638,726327.25,1328014.9,406964.8339929512,897785.0371442883,3018
5639,1052791.6,776667.7,911266.1590514927,1152132.2963596052,3067
5640,978498.9,1000438.3,1335806.5919568068,813400.2984705138,3116
5641,1296910.4,916344.56,696185.3104081595,260585.02303688112,3165
5642,1084609.0,1503696.8,1075644.3234438093,816725.3644698504,3214
5643,743102.9,1223108.6,840142.9405160554,699348.9325693953,3263
5644,1034261.7,654932.6,859261.313982859,435183.48772933986,3312
5645,722965.3,829142.2,524176.0138927363,758310.7516281811,3361
5646,1201362.1,925704.0,492289.57206478145,735109.9502543051,3410
5647,897953.56,764845.06,820417.6593480854,603055.1336333355,3459
5648,1496174.2,1075364.0,1188865.6924508251,477121.9514333939,3508
5649,1142139.6,770947.4,676816.6302617579,339777.0826603871,3557
5650,1182122.1,1533878.0,1238172.3332467338,952535.2235816328,3606
5651,1163386.1,837314.8,678004.7191634012,652712.7586703028,3655
5652,802419.25,944033.0,734205.4136086003,862019.1261979473,3704
5653,1266883.5,1460289.8,239241.0678290975,977129.5408864551,3753
5654,1135795.4,1042782.75,766574.5009069791,821551.9546058448,3802
5655,1139307.6,956360.6,576393.4847764624,546595.5698612673,3851
5656,535885.4,871582.3,496114.5312399713,525676.845581488,3900
